metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
recall10,bge_m3_hybrid_315,bge_m3_hybrid_513,0.0012018428256660213,0.0,-0.000592588315995683,0.0029962739673277256,103,85,14789,1265097.5,0.18925543169201764,1.0,False
recall10,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.0012686118715363557,0.0,-0.0005305741514491978,0.0030677978945219094,104,85,14788,1265055.0,0.16695738144421524,1.0,False
recall10,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.0012686118715363557,0.0,-0.0005305741514491978,0.0030677978945219094,104,85,14788,1265055.0,0.16695738144421524,1.0,False
recall10,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.01742672097215731,0.0,-0.02166458541100875,-0.013188856533305867,396,657,13924,5722596.0,8.755600710194122e-16,1.4884521207330006e-14,True
recall10,bge_m3_hybrid_315,reranked_results,0.07077518862255458,0.0,0.06551229056931017,0.07603808667579899,1376,316,13285,4465554.0,1.950028785468108e-146,6.825100749138378e-145,True
recall10,bge_m3_hybrid_315,nemotron_topk400,0.12205381585097148,0.0,0.11632958205627038,0.12777804964567258,1982,154,12841,2142063.0,0.0,0.0,True
recall10,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.09801695933765106,0.0,0.09282429137931164,0.10320962729599048,1593,125,13259,1764812.5,9.27534596739341e-275,3.895645306305232e-273,True
recall10,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.12792949188756092,0.0,0.1220400618405479,0.13381892193457395,2093,177,12707,2450122.5,0.0,0.0,True
recall10,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.12512519196100688,0.0,0.11931389662307548,0.13093648729893828,2040,166,12771,2303167.0,0.0,0.0,True
recall10,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.005408292715497096,0.0,-0.008027728137879156,-0.0027888572931150358,160,241,14576,2364320.0,5.2334968698810407e-05,0.0005233496869881041,True
recall10,bge_m3_hybrid_414,bge_m3_hybrid_513,0.01715964478867597,0.0,0.012909392791238088,0.021409896786113852,658,401,13918,5793648.0,2.8473946160727387e-15,3.986352462501834e-14,True
recall10,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.017226413834546303,0.0,0.01297421645375325,0.021478611215339356,659,401,13917,5793447.5,2.292376273794948e-15,3.667802038071917e-14,True
recall10,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.017226413834546303,0.0,0.01297421645375325,0.021478611215339356,659,401,13917,5793447.5,2.292376273794948e-15,3.667802038071917e-14,True
recall10,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.0014689190091473593,0.0,-0.0030283552038191607,9.051718552444219e-05,60,82,14835,894390.0,0.06486331782204678,0.45404322475432746,False
recall10,bge_m3_hybrid_414,reranked_results,0.08673299058556454,0.0,0.08113975714759436,0.09232622402353471,1619,320,13038,4482560.0,2.889186689912821e-191,1.0401072083686157e-189,True
recall10,bge_m3_hybrid_414,nemotron_topk400,0.13801161781398144,0.0,0.13200577166953367,0.1440174639584292,2229,162,12586,2232684.0,0.0,0.0,True
recall10,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.11397476130066102,0.0,0.10843984999330777,0.11950967260801426,1845,138,12994,1930068.0,0.0,0.0,True
recall10,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14388729385057086,0.0,0.13773604724202812,0.1500385404591136,2337,182,12458,2496676.0,0.0,0.0,True
recall10,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.14108299392401683,0.0,0.13500462543813968,0.14716136240989397,2284,171,12522,2351250.0,0.0,0.0,True
recall10,bge_m3_hybrid_424,bge_m3_hybrid_513,0.022567937504173064,0.0,0.01809810333388512,0.02703777167446101,756,418,13803,6015229.0,5.922767467037268e-23,1.3030088427481989e-21,True
recall10,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.0226347065500434,0.0,0.018163043240912242,0.02710636985917456,757,418,13802,6015020.0,4.616555352584955e-23,1.1079732846203891e-21,True
recall10,bge_m3_hybrid_424,bge_m3_hybrid_513_tk500,0.0226347065500434,0.0,0.018163043240912242,0.02710636985917456,757,418,13802,6015020.0,4.616555352584955e-23,1.1079732846203891e-21,True
recall10,bge_m3_hybrid_424,bge_m3_hybrid_514,0.003939373706349736,0.0,0.001392195915250099,0.0064865514974493735,219,160,14598,2366080.0,0.0024404698759969774,0.021930613280901085,True
recall10,bge_m3_hybrid_424,reranked_results,0.09214128330106162,0.0,0.0864380961587518,0.09784447044337145,1703,323,12951,4510533.5,1.998943916360698e-206,7.595986882170653e-205,True
recall10,bge_m3_hybrid_424,nemotron_topk400,0.14341991052947853,0.0,0.13731476917228636,0.1495250518866707,2316,168,12493,2307564.0,0.0,0.0,True
recall10,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron,0.1193830540161581,0.0,0.11371950357486729,0.12504660445744892,1937,149,12891,2076240.5,0.0,0.0,True
recall10,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14929558656606798,0.0,0.14305414644062378,0.15553702669151218,2422,186,12369,2543271.0,0.0,0.0,True
recall10,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk500,0.1464912866395139,0.0,0.14032102851343153,0.1526615447655963,2369,175,12433,2398462.5,0.0,0.0,True
recall10,bge_m3_hybrid_513,bge_m3_hybrid_513_tk1000,6.676904587033452e-05,0.0,-6.410645669951433e-05,0.00019764454844018337,1,0,14976,0.0,0.31731050786291415,1.0,False
recall10,bge_m3_hybrid_513,bge_m3_hybrid_513_tk500,6.676904587033452e-05,0.0,-6.410645669951433e-05,0.00019764454844018337,1,0,14976,0.0,0.31731050786291415,1.0,False
recall10,bge_m3_hybrid_513,bge_m3_hybrid_514,-0.01862856379782333,0.0,-0.022877228912763316,-0.014379898682883342,390,669,13918,5634720.0,1.0041974556276684e-17,1.8075554201298032e-16,True
recall10,bge_m3_hybrid_513,reranked_results,0.06957334579688856,0.0,0.06430959136261521,0.07483710023116191,1366,324,13287,4578930.0,9.729216555904675e-142,3.3079336290075894e-140,True
recall10,bge_m3_hybrid_513,nemotron_topk400,0.12085197302530547,0.0,0.11511522601470947,0.12658872003590146,1975,165,12837,2294737.5,0.0,0.0,True
recall10,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron,0.09681511651198504,0.0,0.09161008129583625,0.10202015172813383,1586,136,13255,1919844.0,1.6953944913675843e-267,6.951117414607095e-266,True
recall10,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk1000,0.1267276490618949,0.0,0.12082865217777654,0.13262664594601328,2085,187,12705,2588360.5,0.0,0.0,True
recall10,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk500,0.12392334913534085,0.0,0.11810250708667541,0.1297441911840063,2032,176,12769,2441736.0,0.0,0.0,True
recall10,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall10,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_514,-0.018695332843693662,0.0,-0.022945938148657898,-0.014444727538729427,390,670,13917,5634525.0,7.96247178325734e-18,1.592494356651468e-16,True
recall10,bge_m3_hybrid_513_tk1000,reranked_results,0.06950657675101823,0.0,0.06424096922097486,0.07477218428106161,1366,325,13286,4592900.0,2.1807606565130905e-141,7.196510166493198e-140,True
recall10,bge_m3_hybrid_513_tk1000,nemotron_topk400,0.12078520397943514,0.0,0.1150495892907909,0.12652081866807938,1974,165,12838,2294820.0,0.0,0.0,True
recall10,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron,0.09674834746611471,0.0,0.09154134863804521,0.10195534629418422,1586,137,13254,1933892.0,5.609562107871804e-267,2.2438248431487216e-265,True
recall10,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk1000,0.12666088001602457,0.0,0.12076296723885385,0.1325587927931953,2084,187,12706,2588454.0,0.0,0.0,True
recall10,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,0.12385658008947052,0.0,0.11803684496052809,0.12967631521841297,2031,176,12770,2441824.0,0.0,0.0,True
recall10,bge_m3_hybrid_513_tk500,bge_m3_hybrid_514,-0.018695332843693662,0.0,-0.022945938148657898,-0.014444727538729427,390,670,13917,5634525.0,7.96247178325734e-18,1.592494356651468e-16,True
recall10,bge_m3_hybrid_513_tk500,reranked_results,0.06950657675101823,0.0,0.06424096922097486,0.07477218428106161,1366,325,13286,4592900.0,2.1807606565130905e-141,7.196510166493198e-140,True
recall10,bge_m3_hybrid_513_tk500,nemotron_topk400,0.12078520397943514,0.0,0.1150495892907909,0.12652081866807938,1974,165,12838,2294820.0,0.0,0.0,True
recall10,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron,0.09674834746611471,0.0,0.09154134863804521,0.10195534629418422,1586,137,13254,1933892.0,5.609562107871804e-267,2.2438248431487216e-265,True
recall10,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk1000,0.12666088001602457,0.0,0.12076296723885385,0.1325587927931953,2084,187,12706,2588454.0,0.0,0.0,True
recall10,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk500,0.12385658008947052,0.0,0.11803684496052809,0.12967631521841297,2031,176,12770,2441824.0,0.0,0.0,True
recall10,bge_m3_hybrid_514,reranked_results,0.08820190959471189,0.0,0.08257485848819661,0.09382896070122716,1643,322,13012,4506390.0,3.864643884340905e-195,1.4299182372061349e-193,True
recall10,bge_m3_hybrid_514,nemotron_topk400,0.1394805368231288,0.0,0.1334378751307283,0.1455231985155293,2256,167,12554,2298922.0,0.0,0.0,True
recall10,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron,0.11544368030980837,0.0,0.10987029057909384,0.1210170700405229,1871,142,12964,1983882.0,0.0,0.0,True
recall10,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14535621285971823,0.0,0.13916937370217705,0.1515430520172594,2364,187,12426,2562274.0,0.0,0.0,True
recall10,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk500,0.1425519129331642,0.0,0.13643735481564068,0.1486664710506877,2311,176,12490,2417184.0,0.0,0.0,True
recall10,reranked_results,nemotron_topk400,0.051278627228416904,0.0,0.046609648504888794,0.05594760595194501,1040,272,13665,3895448.0,8.9879270445241e-100,2.606498842911989e-98,True
recall10,reranked_results,rer_bge_m3_hybrid_513_nemotron,0.02724177071509648,0.0,0.023482793797550385,0.031000747632642576,622,214,14141,3115733.0,3.250522622251691e-45,8.126306555629228e-44,True
recall10,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk1000,0.05715430326500634,0.0,0.05224835734479237,0.06206024918522031,1155,299,13523,4260899.5,1.3171313399234962e-111,4.083107153762838e-110,True
recall10,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk500,0.054350003338452295,0.0,0.049591734061543206,0.05910827261536138,1090,276,13611,3945282.0,1.690702989319406e-107,5.072108967958217e-106,True
recall10,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron,-0.024036856513320423,0.0,-0.027246341430339223,-0.020827371596301623,125,485,14367,1834062.5,3.993858121771317e-48,1.0384031116605424e-46,True
recall10,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk1000,0.005875676036589437,0.0,0.0038587541884380484,0.007892597884740825,163,75,14739,1114387.5,1.1689572902967436e-08,1.4027487483560925e-07,True
recall10,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk500,0.0030713761100353877,0.0,0.0016995782457427298,0.004443173974328045,78,32,14867,477520.0,1.1549236970298716e-05,0.00012704160667328587,True
recall10,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk1000,0.029912532549909863,0.0,0.026246496020687952,0.03357856907913177,623,175,14179,2551237.5,1.2176365424580599e-56,3.409382318882567e-55,True
recall10,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk500,0.02710823262335581,0.0,0.023753533444990628,0.030462931801720994,537,131,14309,1918298.5,1.3203910130006023e-55,3.565055735101626e-54,True
recall10,rer_bge_m3_hybrid_513_nemotron_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,-0.0028042999265540497,0.0,-0.004617268300377143,-0.0009913315527309565,75,117,14785,1116112.5,0.0024367348089890093,0.021930613280901085,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.0038726046604794016,0.0,-0.007304991097339615,-0.0004402182236191883,315,373,14289,4609552.5,0.027019964460447896,0.18913975122313526,False
recall100,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.00888028310075449,0.0,-0.012440164908623536,-0.005320401292885446,304,437,14236,4440528.0,1.0296942602370583e-06,2.7801745026400572e-05,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_513,0.002603992788943046,0.0,0.0013561752467121122,0.0038518103311739804,65,26,14886,388232.0,4.345256153459626e-05,0.0006952409845535401,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.004273218935701409,0.0,0.0028411364598305497,0.005705301411572269,92,28,14857,417690.0,5.146212468206494e-09,1.5953258651440132e-07,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.004273218935701409,0.0,0.0028411364598305497,0.005705301411572269,92,28,14857,417690.0,5.146212468206494e-09,1.5953258651440132e-07,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.0038726046604794016,0.0,-0.0073149577532817655,-0.00043025156767703774,317,375,14285,4638185.5,0.027466084179957127,0.18913975122313526,False
recall100,bge_m3_hybrid_315,reranked_results,0.002603992788943046,0.0,0.0013561752467121122,0.0038518103311739804,65,26,14886,388232.0,4.345256153459626e-05,0.0006952409845535401,True
recall100,bge_m3_hybrid_315,nemotron_topk400,0.05635307471456233,0.0,0.052365128278732555,0.0603410211503921,910,66,14001,956307.0,9.644544625078879e-161,4.532935973787073e-159,True
recall100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.002603992788943046,0.0,0.0013561752467121122,0.0038518103311739804,65,26,14886,388232.0,4.345256153459626e-05,0.0006952409845535401,True
recall100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07438071709955264,0.0,0.06976984339147414,0.07899159080763114,1219,105,13653,1503127.5,7.614765168083748e-206,4.7973020558927615e-204,True
recall100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.06202844361354076,0.0,0.05783339034300266,0.06622349688407886,1007,78,13892,1125930.0,5.318328255260787e-175,2.871897257840825e-173,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.005007678440275089,0.0,-0.006833555498643107,-0.003181801381907071,60,135,14782,892800.0,7.836135331371336e-08,2.1941178927839743e-06,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_513,0.006476597449422448,0.0,0.003052714533330925,0.00990048036551397,391,294,14292,4302690.0,0.00021040920945480945,0.0027353197229125228,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.008145823596180811,0.0,0.004690480433661484,0.011601166758700139,410,288,14279,4213008.0,3.878893710781599e-06,0.00010085123648032159,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.008145823596180811,0.0,0.004690480433661484,0.011601166758700139,410,288,14279,4213008.0,3.878893710781599e-06,0.00010085123648032159,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_514,0.0,0.0,-0.0010950195718437473,0.0010950195718437473,35,35,14907,522987.5,1.0,1.0,False
recall100,bge_m3_hybrid_414,reranked_results,0.006476597449422448,0.0,0.003052714533330925,0.00990048036551397,391,294,14292,4302690.0,0.00021040920945480945,0.0027353197229125228,True
recall100,bge_m3_hybrid_414,nemotron_topk400,0.06022567937504173,0.0,0.05591323935448284,0.06453811939560063,1021,119,13837,1714492.5,3.15689689698071e-157,1.4521725726111267e-155,True
recall100,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.006476597449422448,0.0,0.003052714533330925,0.00990048036551397,391,294,14292,4302690.0,0.00021040920945480945,0.0027353197229125228,True
recall100,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07825332176003205,0.0,0.07346897387903402,0.08303766964103008,1300,128,13549,1825728.0,3.4466258262965037e-211,2.2403067870927274e-209,True
recall100,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.06590104827402016,0.0,0.06145121795774397,0.07035087859029635,1104,117,13756,1680939.0,1.5869099913109422e-175,8.886695951341276e-174,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_513,0.011484275889697537,0.0,0.007938361875621514,0.015030189903773559,454,282,14241,4119879.0,2.2975902603763324e-10,7.81180688527953e-09,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.013153502036455898,0.0,0.009568232514531694,0.016738771558380102,475,278,14224,4059078.0,7.018253816864289e-13,2.526571374071144e-11,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_513_tk500,0.013153502036455898,0.0,0.009568232514531694,0.016738771558380102,475,278,14224,4059078.0,7.018253816864289e-13,2.526571374071144e-11,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_514,0.005007678440275089,0.0,0.0032197213084884935,0.006795635572061684,131,56,14790,833504.0,4.145392231806125e-08,1.2021637472237764e-06,True
recall100,bge_m3_hybrid_424,reranked_results,0.011484275889697537,0.0,0.007938361875621514,0.015030189903773559,454,282,14241,4119879.0,2.2975902603763324e-10,7.81180688527953e-09,True
recall100,bge_m3_hybrid_424,nemotron_topk400,0.06523335781531682,0.0,0.06080414817085221,0.06966256745978143,1093,116,13768,1667268.0,1.025044601487307e-173,5.432736387882727e-172,True
recall100,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron,0.011484275889697537,0.0,0.007938361875621514,0.015030189903773559,454,282,14241,4119879.0,2.2975902603763324e-10,7.81180688527953e-09,True
recall100,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.08326100020030713,0.0,0.07837587758112072,0.08814612281949355,1372,125,13480,1778625.0,6.78476194255316e-228,4.477942882085086e-226,True
recall100,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk500,0.07090872671429525,0.0,0.06634348569112958,0.07547396773746093,1177,115,13685,1648122.5,7.473266107346002e-192,4.409227003334141e-190,True
recall100,bge_m3_hybrid_513,bge_m3_hybrid_513_tk1000,0.0016692261467583628,0.0,0.0009410085001459351,0.0023974437933707905,28,3,14946,44886.0,7.1178865539227356e-06,0.0001565935041863002,True
recall100,bge_m3_hybrid_513,bge_m3_hybrid_513_tk500,0.0016692261467583628,0.0,0.0009410085001459351,0.0023974437933707905,28,3,14946,44886.0,7.1178865539227356e-06,0.0001565935041863002,True
recall100,bge_m3_hybrid_513,bge_m3_hybrid_514,-0.006476597449422448,0.0,-0.009910471702607535,-0.0030427231962373603,296,393,14288,4331368.0,0.00021953596001063257,0.0027353197229125228,True
recall100,bge_m3_hybrid_513,reranked_results,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall100,bge_m3_hybrid_513,nemotron_topk400,0.05374908192561928,0.0,0.04983638226215106,0.057661781589087496,871,66,14040,957594.0,2.010618928862301e-152,8.846723286994124e-151,True
recall100,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall100,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07177672431060961,0.0,0.06722060060669034,0.07633284801452887,1182,107,13688,1533631.0,5.578592171373836e-197,3.4587271462517785e-195,True
recall100,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk500,0.05942445082459771,0.0,0.055291646102395314,0.06355725554680011,970,80,13927,1156200.0,4.475365064467467e-166,2.327189833523083e-164,True
recall100,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall100,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_514,-0.008145823596180811,0.0,-0.01161106738765539,-0.004680579804706233,290,412,14275,4241685.0,4.132727629533034e-06,0.00010085123648032159,True
recall100,bge_m3_hybrid_513_tk1000,reranked_results,-0.0016692261467583628,0.0,-0.0023974437933707905,-0.0009410085001459351,3,28,14946,44886.0,7.1178865539227356e-06,0.0001565935041863002,True
recall100,bge_m3_hybrid_513_tk1000,nemotron_topk400,0.05207985577886092,0.0,0.04821639875670916,0.05594331280101268,846,66,14065,958419.0,4.2572285633411153e-147,1.7454637109698573e-145,True
recall100,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron,-0.0016692261467583628,0.0,-0.0023974437933707905,-0.0009410085001459351,3,28,14946,44886.0,7.1178865539227356e-06,0.0001565935041863002,True
recall100,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07010749816385124,0.0,0.06558809067452356,0.07462690565317892,1158,108,13711,1549206.0,2.128759597915852e-191,1.2346805667911941e-189,True
recall100,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,0.057755224677839355,0.0,0.05366841452803417,0.06184203482764454,945,80,13952,1157200.0,9.067829514116137e-161,4.443236461916907e-159,True
recall100,bge_m3_hybrid_513_tk500,bge_m3_hybrid_514,-0.008145823596180811,0.0,-0.01161106738765539,-0.004680579804706233,290,412,14275,4241685.0,4.132727629533034e-06,0.00010085123648032159,True
recall100,bge_m3_hybrid_513_tk500,reranked_results,-0.0016692261467583628,0.0,-0.0023974437933707905,-0.0009410085001459351,3,28,14946,44886.0,7.1178865539227356e-06,0.0001565935041863002,True
recall100,bge_m3_hybrid_513_tk500,nemotron_topk400,0.05207985577886092,0.0,0.04821639875670916,0.05594331280101268,846,66,14065,958419.0,4.2572285633411153e-147,1.7454637109698573e-145,True
recall100,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron,-0.0016692261467583628,0.0,-0.0023974437933707905,-0.0009410085001459351,3,28,14946,44886.0,7.1178865539227356e-06,0.0001565935041863002,True
recall100,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07010749816385124,0.0,0.06558809067452356,0.07462690565317892,1158,108,13711,1549206.0,2.128759597915852e-191,1.2346805667911941e-189,True
recall100,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk500,0.057755224677839355,0.0,0.05366841452803417,0.06184203482764454,945,80,13952,1157200.0,9.067829514116137e-161,4.443236461916907e-159,True
recall100,bge_m3_hybrid_514,reranked_results,0.006476597449422448,0.0,0.0030427231962373603,0.009910471702607535,393,296,14288,4331368.0,0.00021953596001063257,0.0027353197229125228,True
recall100,bge_m3_hybrid_514,nemotron_topk400,0.06022567937504173,0.0,0.05591323935448284,0.06453811939560063,1021,119,13837,1714492.5,3.15689689698071e-157,1.4521725726111267e-155,True
recall100,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron,0.006476597449422448,0.0,0.0030427231962373603,0.009910471702607535,393,296,14288,4331368.0,0.00021953596001063257,0.0027353197229125228,True
recall100,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07825332176003205,0.0,0.07346539488838892,0.08304124863167518,1301,129,13547,1839862.5,6.7581346330021e-211,4.325206165121344e-209,True
recall100,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk500,0.06590104827402016,0.0,0.06144737013955168,0.07035472640848864,1105,118,13754,1695188.0,3.0494837529752657e-175,1.677216064136396e-173,True
recall100,reranked_results,nemotron_topk400,0.05374908192561928,0.0,0.04983638226215106,0.057661781589087496,871,66,14040,957594.0,2.010618928862301e-152,8.846723286994124e-151,True
recall100,reranked_results,rer_bge_m3_hybrid_513_nemotron,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall100,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07177672431060961,0.0,0.06722060060669034,0.07633284801452887,1182,107,13688,1533631.0,5.578592171373836e-197,3.4587271462517785e-195,True
recall100,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk500,0.05942445082459771,0.0,0.055291646102395314,0.06355725554680011,970,80,13927,1156200.0,4.475365064467467e-166,2.327189833523083e-164,True
recall100,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron,-0.05374908192561928,0.0,-0.057661781589087496,-0.04983638226215106,66,871,14040,957594.0,2.010618928862301e-152,8.846723286994124e-151,True
recall100,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk1000,0.018027642384990317,0.0,0.015310087893073285,0.02074519687690735,353,83,14541,1225038.5,3.022335903388775e-38,1.1787110023216222e-36,True
recall100,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk500,0.0056753688989784334,0.0,0.004168728417722548,0.0071820093802343185,109,24,14844,357864.0,1.7007250351670284e-13,6.292682630118005e-12,True
recall100,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07177672431060961,0.0,0.06722060060669034,0.07633284801452887,1182,107,13688,1533631.0,5.578592171373836e-197,3.4587271462517785e-195,True
recall100,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk500,0.05942445082459771,0.0,0.055291646102395314,0.06355725554680011,970,80,13927,1156200.0,4.475365064467467e-166,2.327189833523083e-164,True
recall100,rer_bge_m3_hybrid_513_nemotron_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,-0.012352273486011886,0.0,-0.01467410908330899,-0.010030437888714782,66,251,14660,978054.0,2.7352537984898448e-25,1.039396443426141e-23,True
precision1,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.05221339387060159,0.0,-0.05761473677737264,-0.04681205096383054,481,1263,13233,6784745.5,3.0675522094142305e-78,7.05537008165273e-77,True
precision1,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.06396474594378046,0.0,-0.06963159015249644,-0.05829790173506448,489,1447,13041,6850645.5,4.208306697983219e-105,1.3045750763747978e-103,True
precision1,bge_m3_hybrid_315,bge_m3_hybrid_513,-0.0010683047339253523,0.0,-0.0030958147886301106,0.0009592053207794059,112,128,14737,1664040.0,0.3016995824783478,1.0,False
precision1,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,-0.0010683047339253523,0.0,-0.0030958147886301106,0.0009592053207794059,112,128,14737,1664040.0,0.3016995824783478,1.0,False
precision1,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,-0.0010683047339253523,0.0,-0.0030958147886301106,0.0009592053207794059,112,128,14737,1664040.0,0.3016995824783478,1.0,False
precision1,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.05561861520998865,0.0,-0.06096176846209249,-0.05027546195788481,440,1273,13264,6213240.0,4.332681658594728e-90,1.1698240478205765e-88,True
precision1,bge_m3_hybrid_315,reranked_results,0.09861788075048407,0.0,0.09204601492295329,0.10518974657801484,2072,595,12310,8118180.0,6.6814079646854066e-180,2.13805054869933e-178,True
precision1,bge_m3_hybrid_315,nemotron_topk400,0.13707685117179674,0.0,0.1307085249073484,0.14344517743624507,2351,298,12328,4068594.0,0.0,0.0,True
precision1,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.13120117513520732,0.0,0.12495834285684518,0.13744400741356946,2249,284,12444,3893924.0,0.0,0.0,True
